monitor,uniqueID,date,day,position,dose,anoxia,bins60,counts60,cum.day
1,Rep.A,8/1/2018,1,t20,0,a,4:00,0,0
1,Rep.A,8/1/2018,1,t20,0,a,5:00,0,0
1,Rep.A,8/1/2018,1,t20,0,a,6:00,4,4
1,Rep.A,8/1/2018,1,t20,0,a,7:00,8,12
1,Rep.A,8/1/2018,1,t20,0,a,8:00,0,12
1,Rep.A,8/1/2018,1,t20,0,a,9:00,1,13
1,Rep.A,8/1/2018,1,t20,0,a,10:00,3,16
1,Rep.A,8/1/2018,1,t20,0,a,11:00,8,24
1,Rep.A,8/1/2018,1,t20,0,a,12:00,2,26
1,Rep.A,8/1/2018,1,t20,0,a,13:00,0,26
1,Rep.A,8/1/2018,1,t20,0,a,14:00,6,32
1,Rep.A,8/1/2018,1,t20,0,a,15:00,6,38
1,Rep.A,8/1/2018,1,t20,0,a,16:00,10,48
1,Rep.A,8/1/2018,1,t20,0,a,17:00,10,58
1,Rep.A,8/1/2018,1,t20,0,a,18:00,28,86
1,Rep.A,8/1/2018,1,t20,0,a,19:00,23,109
1,Rep.A,8/1/2018,1,t20,0,a,20:00,15,124
1,Rep.A,8/1/2018,1,t20,0,a,21:00,0,124
1,Rep.A,8/1/2018,1,t20,0,a,22:00,0,124
1,Rep.A,8/1/2018,1,t20,0,a,23:00,0,124
1,Rep.A,8/1/2018,1,t20,0,a,0:00,0,124
1,Rep.A,8/1/2018,1,t21,100,n,1:00,0,0
1,Rep.A,8/1/2018,1,t21,100,n,2:00,0,0
1,Rep.A,8/1/2018,1,t21,100,n,3:00,0,0
1,Rep.A,8/1/2018,1,t21,100,n,4:00,0,0
1,Rep.A,8/1/2018,1,t21,100,n,5:00,0,0
1,Rep.A,8/1/2018,1,t21,100,n,6:00,0,0
1,Rep.A,8/1/2018,1,t21,100,n,7:00,17,17
1,Rep.A,8/1/2018,1,t21,100,n,8:00,4,21
1,Rep.A,8/1/2018,1,t21,100,n,9:00,0,21
1,Rep.A,8/1/2018,1,t21,100,n,10:00,0,21
1,Rep.A,8/1/2018,1,t21,100,n,11:00,0,21
1,Rep.A,8/1/2018,1,t21,100,n,12:00,0,21
1,Rep.A,8/1/2018,1,t21,100,n,13:00,0,21
1,Rep.A,8/1/2018,1,t21,100,n,14:00,3,24
1,Rep.A,8/1/2018,1,t21,100,n,15:00,10,34
1,Rep.A,8/1/2018,1,t21,100,n,16:00,0,34
1,Rep.A,8/1/2018,1,t21,100,n,17:00,9,43
1,Rep.A,8/1/2018,1,t21,100,n,18:00,22,65
1,Rep.A,8/1/2018,1,t21,100,n,19:00,15,80
1,Rep.A,8/1/2018,1,t21,100,n,20:00,2,82
1,Rep.A,8/1/2018,1,t21,100,n,21:00,3,85
1,Rep.A,8/1/2018,1,t21,100,n,22:00,0,85
1,Rep.A,8/1/2018,1,t21,100,n,23:00,0,85
1,Rep.A,8/1/2018,1,t21,100,n,0:00,0,85
1,Rep.A,8/1/2018,1,t22,50,n,1:00,0,0
1,Rep.A,8/1/2018,1,t22,50,n,2:00,0,0
1,Rep.A,8/1/2018,1,t22,50,n,3:00,0,0
1,Rep.A,8/1/2018,1,t22,50,n,4:00,0,0
1,Rep.A,8/1/2018,1,t22,50,n,5:00,0,0
1,Rep.A,8/1/2018,1,t22,50,n,6:00,0,0
1,Rep.A,8/1/2018,1,t22,50,n,7:00,20,20
1,Rep.A,8/1/2018,1,t22,50,n,8:00,0,20
1,Rep.A,8/1/2018,1,t22,50,n,9:00,8,28
1,Rep.A,8/1/2018,1,t22,50,n,10:00,0,28
1,Rep.A,8/1/2018,1,t22,50,n,11:00,19,47
1,Rep.A,8/1/2018,1,t22,50,n,12:00,0,47
1,Rep.A,8/1/2018,1,t22,50,n,13:00,0,47
1,Rep.A,8/1/2018,1,t22,50,n,14:00,0,47
1,Rep.A,8/1/2018,1,t22,50,n,15:00,1,48
1,Rep.A,8/1/2018,1,t22,50,n,16:00,14,62
1,Rep.A,8/1/2018,1,t22,50,n,17:00,1,63
1,Rep.A,8/1/2018,1,t22,50,n,18:00,6,69
1,Rep.A,8/1/2018,1,t22,50,n,19:00,6,75
1,Rep.A,8/1/2018,1,t22,50,n,20:00,9,84
1,Rep.A,8/1/2018,1,t22,50,n,21:00,13,97
1,Rep.A,8/1/2018,1,t22,50,n,22:00,0,97
1,Rep.A,8/1/2018,1,t22,50,n,23:00,0,97
1,Rep.A,8/1/2018,1,t22,50,n,0:00,0,97
1,Rep.A,8/1/2018,1,t23,50,a,1:00,0,0
1,Rep.A,8/1/2018,1,t23,50,a,2:00,0,0
1,Rep.A,8/1/2018,1,t23,50,a,3:00,0,0
1,Rep.A,8/1/2018,1,t23,50,a,4:00,10,10
1,Rep.A,8/1/2018,1,t23,50,a,5:00,0,10
1,Rep.A,8/1/2018,1,t23,50,a,6:00,0,10
1,Rep.A,8/1/2018,1,t23,50,a,7:00,161,171
1,Rep.A,8/1/2018,1,t23,50,a,8:00,23,194
1,Rep.A,8/1/2018,1,t23,50,a,9:00,10,204
1,Rep.A,8/1/2018,1,t23,50,a,10:00,6,210
1,Rep.A,8/1/2018,1,t23,50,a,11:00,12,222
1,Rep.A,8/1/2018,1,t23,50,a,12:00,15,237
1,Rep.A,8/1/2018,1,t23,50,a,13:00,0,237
1,Rep.A,8/1/2018,1,t23,50,a,14:00,0,237
1,Rep.A,8/1/2018,1,t23,50,a,15:00,10,247
1,Rep.A,8/1/2018,1,t23,50,a,16:00,14,261
1,Rep.A,8/1/2018,1,t23,50,a,17:00,44,305
1,Rep.A,8/1/2018,1,t23,50,a,18:00,50,355
1,Rep.A,8/1/2018,1,t23,50,a,19:00,100,455
1,Rep.A,8/1/2018,1,t23,50,a,20:00,64,519
1,Rep.A,8/1/2018,1,t23,50,a,21:00,18,537
1,Rep.A,8/1/2018,1,t23,50,a,22:00,0,537
1,Rep.A,8/1/2018,1,t23,50,a,23:00,0,537
1,Rep.A,8/1/2018,1,t23,50,a,0:00,0,537
1,Rep.A,8/1/2018,1,t24,100,a,1:00,0,0
1,Rep.A,8/1/2018,1,t24,100,a,2:00,13,13
1,Rep.A,8/1/2018,1,t24,100,a,3:00,0,13
